"Product","CR","AIV","MD","Price"
"Product32",-2.10728239815182,0.429097499597579,-0.379458679776443,0.768568315567366
"Product33",-3.15243713997046,2.3519410152453,-0.0437733991332179,0.417943223060841
"Product34",-2.68552646369691,0.390286334986466,-0.24221227353154,0.922583164312974
"Product35",-7.94732735755684,0.155584943108612,-2.28759179865699,-1.35244546758757
"Product36",-5.65460496992522,0.943918072162959,-0.892025000491087,-0.285527294979093
"Product37",-11.0981522348582,1.25035029776219,-1.47309425370092,-0.328540794170972
"Product38",-6.68414952217455,1.88841369606655,0.379787869629107,0.625253703036069
"Product39",-1.63337015330183,1.80717091392041,0.182825541271677,1.19951583644583
"Product40",-2.50707256107537,-1.06746636571794,-0.430894687613106,-0.874702237263348
"Product41",6.78356787863681,-0.795639193592833,1.78596436581308,-0.22147928115638
"Product42",-5.199861982554,-0.579367556487391,-1.40282324676958,-1.88499588086395
"Product43",-4.27342592672043,2.08970726574528,-0.565339481578133,0.309726421496523
"Product44",-1.29218693932659,0.451945627602546,0.597816933674755,1.19342352608389
"Product45",-5.3710638365171,1.88269649635126,-1.46637862221905,1.56038773494897
"Product46",-4.89772348988943,-0.519713900777871,-0.979371081897783,-1.07847524767079
"Product47",-5.33803924809659,-0.835491605035774,-1.72454469040316,-1.04520808623307
"Product48",-6.50830541539132,2.68160286096271,-1.88401811658309,1.26484771076002
"Product49",-1.91150092945563,2.9224105770296,0.715001677031189,2.22924456922071
"Product50",-2.19622709536386,2.44813138027223,-0.100267347845086,0.915319139737226
"Product51",-8.90958720100157,2.97437486587224,-2.70669062972048,0.327395250369831
"Product52",-2.51320393897031,0.629602467808558,-0.319700629735114,0.192712075231614
"Product53",-5.58659267976776,-1.10232218217235,-0.145904205184588,-0.404884610073271
"Product54",-4.98173386143128,1.335224115042,-0.34312889301035,0.484447701565788
"Product55",-1.01219117150996,0.324675941593073,0.329670744048703,-1.54894238275785
"Product56",2.90326515061279,-2.41530126926626,-0.469029402649229,-1.21735122335381
"Product57",8.13692030764974,-2.16479445429699,1.37525362729302,-0.203218797284841
"Product58",-3.86432989502336,1.93846161216819,-0.528579474487993,1.87136490185835
"Product59",8.15574372168551,-1.0484068621511,1.74937249007732,1.33661756493661
"Product60",-5.42796308943574,-0.115743555075037,-2.01415315473009,-1.66073007187543
"Product61",2.95366554659734,-1.70736597986014,0.431381523057171,-1.24023055504971
"Product62",12.8783265929343,-2.65428522727144,1.36670836826422,-1.45540229621724
"Product63",-0.395378685909717,-0.551902236173197,0.0204247230042108,-0.483892481711696
"Product64",-3.1949662440681,0.593345902626093,0.0516564149443777,0.494018946988067
"Product65",-0.0398183546094778,-0.402277480820654,-0.414661118825055,-1.91313008497917
"Product66",8.59658746166792,-1.87505414599619,2.11414351540296,0.37200776493506
"Product67",-5.86259698138245,4.45366255798898,-0.761152904668182,1.2614984437813
"Product68",6.3451611798995,-3.508739312144,0.98076358383586,-0.548025929284551
"Product69",6.86206935986174,-0.624974544358701,0.33026801310541,0.674880529890659
"Product70",1.88508699119015,-1.43941206559717,-0.30562649951058,-0.406760527035321
"Product71",-0.137987440596724,2.22923148622664,0.293512673478622,1.38709579904383
"Product72",-1.49974256395301,-0.0260709800428381,0.720858340705419,0.978755175961771
"Product73",-1.7091150197773,0.407928501326739,-0.769319125451632,-0.420719963162363
"Product74",3.21072479463674,0.282186226327231,1.32744912656949,0.998116678321783
"Product75",10.3887009288018,-1.07264969053422,1.81763070245051,-0.240772899499395
"Product76",-0.577705700036673,0.442864643506707,-0.61133648031278,-0.370201716254697
"Product77",-6.49725853672623,2.8199774675596,-0.582676641081317,0.654666553940481
"Product78",-3.63346639931129,0.302183639001264,-0.612229616704356,-0.286491282232426
"Product79",1.25032539498145,0.42181167723012,0.451266332800049,-0.279538926606648
"Product80",-1.817398325767,0.508539631313254,-0.161148323720585,-0.831509551930434
"Product81",-1.09354462354347,-0.760678790791981,0.102592226989296,-0.104524791024081
"Product82",-0.905895644290062,1.16361360397644,0.360645111324657,0.566920862299412
"Product83",-7.06952860702999,1.29249063317495,-1.34647832607572,0.132873067274132
"Product84",-0.854937798521071,2.34438511776435,-0.695315629985825,1.30572599554518
"Product85",4.38225599899458,-1.7276129097724,0.396616420941699,-0.301546702478265
"Product86",3.8216728391214,-2.8247062836417,1.65526505876137,-0.672031007702406
"Product87",2.58347886729838,-0.911752648365632,-0.338957140442424,-0.656606931462701
"Product88",-1.73677868784888,0.691198549516709,0.160361155501412,1.05795823224688
"Product89",-0.774503459761256,1.01152190419064,-0.511355084714559,1.42106751135792
"Product90",-6.29922119569543,-0.453667413435443,-1.59091146796201,-0.785711978561917
"Product91",-0.408907157973201,-1.64536356864878,-0.336233261008942,-2.32898753664838
"Product92",1.24757893775925,0.733857071476766,0.394664678075947,0.0745046180016437
"Product93",8.85076551702574,-0.916551776984021,1.12578004995512,0.22126239821288
"Product94",4.75056412810962,-4.57684330392832,0.100454779645232,-2.65152416162382
"Product95",-2.69171059593533,2.15322615982286,-1.73900778024032,0.960626152879541
"Product96",1.93227258526672,3.18216478950674,-0.455810838062908,1.43024908341626
"Product97",-5.38202538412335,0.315141716041441,-0.818287540239035,-1.18245456666721
"Product98",4.14974566205629,-2.88215037599701,1.04849111831137,-1.16756446002151
"Product99",5.11480795260318,-1.06170393346085,-0.463382410040796,-0.465436639986784
"Product100",10.4873318402852,-4.34319581028533,2.3812231193736,-0.260901045710562
"Product101",2.14556410959606,-0.20936381252325,-0.281767761143527,-0.0833876547005788
"Product102",-1.85224396743666,2.97006656041776,0.0683025120618843,1.35825721096685
"Product103",0.680394097595459,1.74848478752707,0.0914259846730361,0.525400027800706
"Product104",-2.9057580855317,-1.87063980554105,-0.357470703547515,-0.499764294897107
"Product105",-4.4995525564594,0.781529532553806,0.257826769678271,0.284416710041007
"Product106",1.07851577736534,-0.655079154752705,0.727997445913422,-1.159268839463
"Product107",-4.18830516574205,3.73005152046583,-1.15891659265053,0.538669916950289
"Product108",0.313849123125781,-0.597126224604901,-0.202970423463041,-0.193026600874527
"Product109",2.15640874987978,-0.288538268209427,-0.407163750269772,0.722325962041342
"Product110",-0.134457224544882,0.684239653693359,-0.255701999086449,1.0530466714719
"Product111",-0.889492293035033,-0.542072129397251,0.822754452970943,0.0630200715355438
"Product112",-2.85905915850637,3.80564991856764,-1.08284411573465,1.49570622304018
"Product113",-5.58275711688073,-1.69831403559838,-1.13087175056246,-1.62567481693506
"Product114",4.04675010662298,-0.610529176349545,0.861973789584339,-0.549327008430504
"Product115",0.515037725543706,1.12477151650259,0.484083998790324,-0.0853388222820708
"Product116",4.6452438705434,0.351403936264344,0.832018031355013,1.4463807030188
"Product117",-6.15959511631995,0.876048928774045,-0.218811599715125,-0.41263644827321
"Product118",0.800027577056063,1.29315084446181,1.37819513561547,0.892780215492576
"Product119",3.4236885084905,-0.977531664517801,-0.463144869634132,-0.979790708300526
"Product120",-0.0254747605892503,1.26311762062756,-0.609017736675752,0.612897682125699
"Product121",-0.780875697826271,1.84108490989871,0.158209627736115,0.438741489205201
"Product122",-3.93455116266305,0.360254452615397,-1.1881321060031,0.250849151484751
"Product123",10.48940480433,-1.13212723281845,0.773295904373746,0.182937913950769
"Product124",3.80602814810942,0.413121183565342,1.50706035174455,1.80210443004354
"Product125",9.17403486428834,-4.35606814259776,1.04444180716444,-1.99676465636049
"Product126",0.167138813389781,0.213780528047096,-0.106910902885329,-0.718771954451046
"Product127",-3.7583489049376,-1.43093581694697,-0.922705167487698,-1.19854891998555
"Product128",-7.75512930303763,1.33964276677486,-1.41309021084918,1.49791965140628
"Product129",-3.15925732301054,-0.99690712632023,-0.609386327018416,-0.252758920782846
"Product130",0.916693011190666,-1.75327102478836,-0.439825619384959,-0.889125754701193
"Product131",5.13973479853368,-2.19020537115673,0.988140589442327,-0.836520796921064
"Product132",1.63837886157107,1.03801813849007,0.379640475431125,1.85627451876373
"Product133",-5.63231268902491,0.849288954939555,0.15897289438425,1.44371953757407
"Product134",3.87989993494823,0.619599459546773,-0.220591861458983,-0.382060375160254
"Product135",-8.00678900271135,3.266433695536,-0.835422852674387,0.6980713573058
"Product136",-1.8023638722763,1.51027329341088,0.181972030182185,1.36944757693003
"Product137",-1.7435723075018,-1.12089687831149,0.317706535349283,-0.11512836938727
"Product138",-9.54613402198243,2.26542648052979,-1.20261741228698,-0.327749571839982
"Product139",4.72937628122928,-1.38247358638857,0.339042603353433,-1.49274367009169
"Product140",-3.85667220931707,0.288222198300197,-0.666763611182468,-0.480412637042325
"Product141",-1.66180049264948,0.19123587761687,0.635990972877144,0.00608817682189674
"Product142",7.33079512033141,-0.479127871549467,1.78698955052288,-0.0417951431765106
"Product143",2.92912535413089,0.352100275090341,1.11088918753514,0.353206760072209
"Product144",-0.457452760471219,-1.00046556046513,-0.153609116752756,0.300286782372617
"Product145",2.81187270933799,1.20031614252634,0.629944024159969,0.398470505488852
"Product146",2.00561324033274,1.42766611045732,0.144505522914323,-0.668703580600989
"Product147",8.19129942706286,-3.77814494653732,1.85638230667878,-0.578400298928409
"Product148",1.96483340962246,-0.891180639698417,0.556601366613472,-1.41809592192368
"Product149",2.33594664210288,0.122906026520864,0.0131875669409518,0.32788936751187
"Product150",1.78102807678778,1.18112225105715,0.124496005271877,1.23643483197942
"Product151",-1.71872416010388,0.756309588171345,0.428768238682431,1.37427171838262
"Product152",0.66375196228755,2.68312836275072,-0.222275503869104,1.51929904337679
"Product153",8.22622069173497,0.0536606393128294,1.73042752025132,1.9688043769322
"Product154",-4.32786494932196,2.69890411719683,-0.380059614509366,2.35660361151574
"Product155",1.18331682130265,-0.0793591874296479,0.660566924765565,1.61763232071507
"Product156",6.98678172475306,-2.91564744152092,1.68606225309907,0.48146920969072
"Product157",-0.945537433617609,-0.882797605929881,0.236578896437518,0.410171884509219
"Product158",-5.5228300490543,0.868022878139216,-0.694145044748676,0.170539821419407
"Product159",-4.40641472603849,0.908306659102929,-0.633493812416673,1.24594525340829
"Product160",-2.48824392588572,-1.6905068948835,-1.94887511275176,-0.7790732761054
"Product161",-4.23815738784049,0.42083497218537,-0.350641626094853,1.04567026291917
"Product162",-1.19435905465688,-0.257889965996713,0.0817310073171536,0.0377790082889304
"Product163",-1.95684659874309,1.92907619085675,1.04919343641002,1.54397242266785
"Product164",-1.30239330742884,-0.94739038133246,-0.861212211978468,-1.10219562701312
"Product165",2.24958086162775,-0.414514568956869,0.0268876709210584,-0.559312130461287
"Product166",3.22555535126914,-2.24243809794332,1.03845460595024,-0.783866180384368
"Product167",8.58009927655973,-2.23956534203232,1.46305871174544,-0.272515447379125
"Product168",-0.457170151917897,1.40469892389751,-1.03797769387889,-0.208720478560228
"Product169",-1.91685006187419,-1.68279665295535,0.113454317909944,-0.955306126015824
"Product170",7.76636277073741,1.16452750100147,0.448601515389517,0.761439453138169
"Product171",8.3115308430385,-1.83711619455319,0.69104557079327,-1.46723551407814
"Product172",0.481960753273938,-0.0960526778310366,-0.180912092650852,-0.0608111430919639
"Product173",-1.75128045532363,0.00669215159059913,-1.83820012425376,0.0106496592153318
"Product174",-9.46749347099086,2.24981506818303,-1.03219115890258,0.360246652350391
"Product175",6.88215043481208,-2.21505350333591,1.87159390255888,-0.545922230158396
"Product176",-4.23624941635684,0.419523440200783,-0.61188390987682,0.436467262108699
"Product177",-5.67260555019076,1.57763796413168,-1.1486926362066,-0.0617349898719883
"Product178",15.2080653332846,-3.6065524091331,2.30315035624136,0.268723938260692
"Product179",1.35294444563752,-1.86780244763742,-0.466380489365361,-1.76277246226355
"Product180",-0.227436405454945,-0.582115912799707,-0.70622359390062,0.211400159693453
"Product181",-14.2854970868153,2.75448402207165,-2.52241051804571,0.112489686462841
"Product182",-0.671113634475614,1.11903975642272,-0.588222615151077,0.768249242554626
"Product183",5.23403187692186,-0.120756691452365,1.05130234764745,0.131996978773766
"Product184",1.87386682217591,-0.116270119004445,0.371192711943661,0.11763217512774
"Product185",4.3026712904261,-1.33600727251845,0.989731467510377,-0.907814409460694
"Product186",9.97708741490926,-2.00357775854327,1.64926355856051,-0.0306202118104467
"Product187",5.78806299289533,1.60988710515928,0.920059340644604,1.29418504236558
"Product188",-2.43307664711669,-1.77763528184447,-0.757477223388343,-1.01284366814311
"Product189",3.322085109046,-1.32333393085707,1.42401824198946,-0.0878174502732327
"Product190",-1.28194274600116,-0.162213196949632,-0.501058367953278,-0.483737925155693
"Product191",-3.093112787745,1.38532886949873,-0.112518384065651,0.270261955717852
"Product192",-14.0883372158707,3.9255140984088,-2.61667706256839,1.32936989205882
"Product193",-3.76372115648826,1.88799754095212,-0.173065329601865,1.46879506051634
"Product194",2.73239857283327,-0.213863487557796,0.199861411742466,0.152417564842623
"Product195",10.6191955318904,-3.59597992912745,0.687895055851313,-2.81478668265812
"Product196",2.49313194654131,-2.27576014404641,0.00728292025619462,-0.174022880365368
"Product197",3.28310111933047,0.63683799455321,0.689271362787493,1.50991163195786
"Product198",-5.10956078824152,0.255572671096753,-0.845380273136847,-0.176928369837019
"Product199",0.756636692767473,-2.3676917155947,-0.00639841987175541,-1.32356129124176
"Product200",-10.5914500479161,2.46586774672729,-0.754076872046461,1.06314241348036
"Product201",2.23802151301977,0.0382409168648393,0.0677136750981571,0.155087523820948
"Product202",3.59096350502354,1.37006620148356,0.667378395076095,-0.0203232669501595
"Product203",1.26907104722157,-0.759900286538279,0.241392997980207,-0.616870771777074
"Product204",3.48495505881245,1.44155663046535,0.746646586907594,0.957384843044304
"Product205",1.52870470904154,-2.10440438881866,-0.00349455816845475,-0.526975791213904
"Product206",3.57949289206946,0.857714727895717,1.16428741268602,-0.591235390695377
"Product207",9.44662714840709,-3.00886311216282,1.83200346150506,-0.955734100385225
"Product208",5.61516276596248,-0.431800656757198,0.740550836215737,-0.449040020605123
"Product209",0.188543326681422,0.159512706187671,0.814636361757683,0.611349734648304
"Product210",-5.2647240568327,1.61267003972429,-0.680490154594213,0.697042376554732
"Product211",2.28548988058177,1.93303488085337,0.19860581543439,1.22578420833821
"Product212",-2.69403070845237,0.325513832259951,0.356532159219916,0.171374506805105
"Product213",7.69055487437739,-1.36312884203475,1.62177757715805,0.0257729256060846
"Product214",-7.98683538197269,3.82492885276246,-0.478742797075523,1.72584343473708
"Product215",-1.96635339347274,-0.832022119017392,-0.685093564346026,0.280447516785096
"Product216",2.03233183525847,0.643752546292249,0.189078174308883,0.103047149961378
"Product217",-0.925491342717719,0.549521295015778,0.0464339584839665,-0.743790708470212
"Product218",-3.38543847712354,0.243861342186179,-0.530602530951702,0.388783316086345
"Product219",-1.48007366658319,-0.783527885034619,0.167225569653672,0.900884509858117
"Product220",3.49715307178123,-1.10616230441296,0.057249051988228,-1.20457788847398
"Product221",4.51277358677853,-0.207595741020282,0.292644720204318,-1.20261095699141
"Product222",3.03528679503964,-1.48261638329667,0.05040245545221,-1.83658108983213
"Product223",10.9815464442094,-2.98704740686619,2.18065092574939,-1.62251838484679
"Product224",6.21756601743854,-0.65517905826329,1.06785636340657,-1.12293484123596
"Product225",1.18221973234109,-2.36521114046117,-0.552991014145889,-0.958880016435517
"Product226",-3.67554337297361,0.172835249051871,-0.876684172393326,0.407097094692319
"Product227",14.2335411494407,-1.83042715156937,3.19197380328721,-0.832646578523047
"Product228",3.85565040822601,-1.38785344480586,0.0123927933362384,0.387839087158018
"Product229",-3.51383837871781,0.632120224046156,-0.701165456871163,-0.845300389630478
"Product230",0.958199906945045,0.373198059731687,0.248312691272958,0.684689856960624
"Product231",-1.9960961308585,-1.25332706182407,0.102582757473307,0.147150126787621
"Product232",-1.19439736855577,1.27233290987067,0.366656413955423,0.866454641989593
"Product233",-4.57888476042758,1.67259487391533,-0.664776565251478,1.20064392895003
"Product234",0.564344074726452,0.739093157052556,-0.790173777723643,1.80528727534052
"Product235",1.70312818955319,-1.48204434056526,0.920219421972479,-1.06831724782424
"Product236",-5.44709547644776,0.580176239150478,-1.09386997107928,-1.37791727752461
"Product237",-16.45570953276,4.32200592347403,-3.15115470476159,0.95287195106897
"Product238",-1.11062761604753,0.444526340895741,0.130682331958022,0.496353561232894
"Product239",0.406271852290125,1.22537349272521,-0.747324443866838,0.0353261076398698
"Product240",3.13308411396067,-1.61896998569364,0.0423458350374859,-1.79940695819529
"Product241",0.406308400232472,-1.43715378726534,0.616676078100732,-0.360428565920289
"Product242",2.04465871391892,-0.280172358445844,-0.829499609337374,-0.793802774808751
"Product243",-5.07141839611525,2.90752218717448,-0.254786213103453,2.01288171972897
"Product244",3.32094690910156,-0.389127016651197,0.0494073948197769,-0.923596499616838
"Product245",3.87292638440146,-1.12876852756237,1.09206623260637,-0.333051954754094
"Product246",1.38850634352172,-1.53870580821095,0.839095325041704,0.154309694008521
"Product247",7.14357968213355,-2.59415136843439,0.45191061922443,-0.418506737050839
"Product248",2.40311846261194,1.12245070703676,0.874861582333397,1.24215326515879
"Product249",1.84415349796496,-2.01563887834242,1.11461257991654,-0.399822584761383
"Product250",1.22332522196764,-0.959873656708647,-0.946578349583739,-1.57406118497696
"Product251",2.3678236895363,-0.0619821100559475,1.73957169018151,0.740810464420428
"Product252",5.49433886243103,-0.371113395749654,-0.0826816946859693,0.263823787779059
"Product253",2.34363651809146,-0.999663224141794,0.974127387586604,0.196965962967522
"Product254",3.11735783495786,-0.670314861449718,0.889778367598455,-0.434738534408571
"Product255",-5.41619718039511,2.75066933588311,-1.82448414680305,1.46560750403845
"Product256",-1.84926646307578,0.975392423722146,-1.01443055064093,-0.966226513930395
"Product257",7.38666216631046,-0.306416032077971,2.11133638784245,0.602249038890943
"Product258",-6.62437180723139,0.315481011913578,-1.75530990600359,-1.05600497826684
"Product259",1.35890935186883,-1.0143287840431,0.407794316662404,-0.956307279528396
"Product260",2.17872343995507,0.329575304045015,0.0579791995694044,0.254136548361974
"Product261",4.86868941019912,-1.41394219990642,0.0123152412819133,-1.74066161264125
"Product262",-1.855727381459,0.664454291514813,-0.684481424744875,-1.02156426599608
"Product263",0.370927355231282,0.118732158553019,0.155388799684632,0.390107596630376
"Product264",-8.85604427028723,1.24550707719329,-1.27308226391988,0.542105991043267
"Product265",1.92237285412832,1.14035089031314,0.268101331147793,0.82170901788779
"Product266",-3.10441905759581,-1.1431665167079,-1.27604156422169,-1.90420126676262
"Product267",-1.17734705074917,0.758606178846626,-0.0579583314606934,-0.231399306484883
"Product268",-6.11260651220521,0.828615961998302,-0.515771149025869,-0.73841243733032
"Product269",2.24094390012237,-0.940478160206481,-0.696862074292507,-0.234264792863426
"Product270",3.71381002635265,0.415255648524009,0.648636482695406,1.62400600242941
"Product271",-1.32171742472482,0.988119997424355,0.250138352950323,1.18291764517664
"Product272",8.73381799448322,-2.67997199845764,1.71543799660566,-1.2139231875562
"Product273",3.44560575190425,-1.42304470815448,2.25536423443982,0.592575902263719
"Product274",4.41820001766533,-2.80160552739657,-1.06070900024639,-2.07759966220263
"Product275",10.3270208016118,-2.86798769580507,1.68223607129433,-0.272348704008802
"Product276",-3.68304749293863,1.34116025978278,-0.0324895283702414,0.522891034153313
"Product277",4.27363263785923,1.12905481048567,1.30504224961615,1.31744294734173
"Product278",4.96696604150861,-1.05632913965729,1.09028420198162,0.684094019470101
"Product279",-0.137090629027078,0.276500644520982,-0.169514882328524,0.71572319986764
"Product280",1.5995501166508,2.57945931297495,-1.06048340214045,0.921003210760652
"Product281",-5.29304058510284,1.03940817842159,-0.788182941718253,0.043378307895361
"Product282",2.52920106671795,-3.15937057716804,-0.198351371984163,-1.05315570086462
"Product283",-3.037306598585,0.135843876818272,-0.985721672177796,-1.03242461753244
"Product284",4.20848019583409,1.11125114115233,1.54704121460469,1.40315598354261
"Product285",-4.05100985212416,0.0540190230380948,-0.756644781452012,-0.140917073624838
"Product286",1.18090596252888,0.657733562920847,0.752580410184839,0.368880786738656
"Product287",-4.20578113294071,2.61759311538219,-1.28578056724618,0.73503280497871
"Product288",-1.41167352900881,-0.966125745238645,-0.0306632841267299,0.180236958491041
"Product289",-7.47170493750766,-0.31335824450972,-0.748062120782757,-0.345148117998462
"Product290",0.56416495925397,0.157918169887296,0.85614082832452,0.696650975511726
"Product291",5.12122975331412,-0.104070683338368,1.40512660668055,0.238511900117852
"Product292",0.201442145488761,-1.60110952870823,0.141342478289261,-0.00258592531631212
"Product293",-8.6724612142498,4.46822111822935,0.348460717185671,2.75213988729514
"Product294",-3.0935508356808,0.998683272725056,-1.58964872912323,0.223683521857878
"Product295",8.27977692832819,-3.29195216230413,1.85576519606363,-1.43715529589228
"Product296",9.36865066635039,-0.809450209324293,1.83911870683721,0.303434512837692
"Product297",-5.9083849353514,2.13762415256962,-0.873100192709613,0.189982257392744
"Product298",-1.92248790356846,0.427318107707551,-0.560931367660165,-0.0378108631633034
"Product299",2.02984501382482,0.452569387352256,0.773194028649564,-0.58341546151795
"Product300",1.50715561984213,-1.64403559647456,-0.14010042625709,-0.821817378015855
"Product301",-2.66083814669458,0.0418843837189357,-0.44605985604248,0.874642833010898
"Product302",-4.72486199315554,1.8793364358528,-1.49756500104968,0.73188954140678
"Product303",-1.02291262202334,-0.645303160592357,-0.588709204969248,0.136689184387438
"Product304",5.27538234828708,-1.63937932943341,0.715582874764888,-1.37280949615377
"Product305",0.300553102519377,0.0966034707399729,0.509452408565641,0.580036997549702
"Product306",-3.67294594238991,1.31691092911175,-0.00718873327417571,0.10837562338096
"Product307",-3.16978295114353,-2.44241194556722,-0.609986164143678,-1.80202126328899
"Product308",8.02844917827053,-2.07342501209971,0.816024698398838,-0.495956810827496
"Product309",-2.46880942505013,0.343826750888642,-0.650590734862413,-0.921781429213611
"Product310",3.80185765056155,-1.55219885533,0.496110443275822,-0.475110262142454
"Product311",7.36737699472599,-1.06745663432434,0.898458674646858,-0.186260103863746
"Product312",2.21813117315062,0.454258768220466,0.436634781411291,-0.151474942398445
"Product313",-2.43251264270078,0.470734188595916,-0.508505724457588,0.658039797304932
"Product314",-0.555786023576696,0.529564103717399,-0.663893145653657,0.149607157102739
"Product315",-3.06567756678358,-0.775730938841351,-0.926409092596521,-1.18622087096645
"Product316",6.03477392774419,-0.0671799148596488,0.914550090027638,0.212875391194068
"Product317",-0.93858425192851,0.0282088881279665,-0.329176037209057,-0.153259348911608
"Product318",7.55705395443374,1.16362474675656,1.59086252365231,1.00958459766737
"Product319",-2.51535956043482,0.496376553881262,-1.1201424713504,-0.440645064854466
"Product320",-3.53878334212085,-0.6882659964715,-1.94172213989898,-1.58990762987796
"Product321",0.770354553355408,0.470506412779157,-0.234673508346007,-0.138203674462749
"Product322",0.254035047063247,0.66804518143484,0.379457730330446,0.770892089692495
"Product323",-2.35117183380354,1.04803589460752,0.573633640757458,1.45237637228646
"Product324",-8.0263172807655,-0.696266017625154,-1.18222591090751,-0.844091562544053
"Product325",0.114748529137623,-1.2632238345713,-1.24172494840408,-1.67021401743676
"Product326",-3.9368891472506,1.57204890790027,-1.0817064782853,1.14353228884
"Product327",5.18336536363345,-2.14801709984891,0.513851311666105,-0.214563935421986
"Product328",-4.60831195966831,2.96930474226823,-0.984959030460245,1.15693619381744
"Product329",5.5487885228764,-0.756409999652669,0.0474324816137392,-0.179441892310319
"Product330",-3.42967678237974,2.13228777808884,-0.043966392849293,0.441922308629636
"Product331",1.0000744250525,-1.11435472526374,0.336780922331258,-1.07626977490886
"Product332",4.13471776975367,-2.69952625719924,0.61572955042523,-1.73384065610979
"Product333",-2.84965300336297,-1.51523452036561,-1.41964122505992,-1.09910845682981
"Product334",2.98578637681142,-0.110894665166171,0.586217166386649,0.428074879808491
"Product335",-0.244378109547783,1.23732177711978,0.48849074770504,1.74475024610131
"Product336",-5.27941832810777,3.14698587719026,-0.271258247204172,1.355455108764
"Product337",-1.64154409466807,0.646651689383032,-0.948904659567475,0.232446167387529
"Product338",8.36116107631238,-2.63918266703246,0.716589672893112,-1.50532128748262
"Product339",-1.23146598430019,1.2920914700445,-0.225119353985106,0.943776000661434
"Product340",-3.9329431714132,2.23531961735206,-2.25851507108888,1.51122423583184
"Product341",-0.12927993472815,-2.31312030117552,-0.168357381122922,-0.80116977741506
"Product342",1.95228832216998,2.31335524003665,-0.1330362738992,1.36641751686513
"Product343",4.77156885713868,-0.753267807784401,1.06620001054256,-0.581666812279568
"Product344",5.70144287997019,0.282449069533583,1.81213179247999,0.0692534151678789
"Product345",0.18857858608813,1.19112103238492,0.424277732951456,0.193772518453213
"Product346",5.58172935444068,-4.94462253470188,0.802892212828105,-2.09005529391289
"Product347",-3.78920183243569,2.16067365336947,-0.344304824529007,2.0865098488969
"Product348",-11.8166859884059,2.98551924820915,-2.68038998424625,-0.600400745181759
"Product349",-1.72554418629523,2.47889381511795,0.521059638053681,1.60947545411513
"Product350",-2.75533392556458,1.05587236500783,-1.26184109266617,0.145526512868421
"Product351",-11.2271424355663,2.48086116125527,-1.71280002232229,0.29453218112795
"Product352",2.22246179205761,-1.29736779050904,-0.435729904926648,-1.66954698290743
"Product353",-3.50220212538908,1.31301389195581,-0.714794700593393,1.17400179007882
"Product354",-1.03498787828774,-0.228523933528541,0.197435613449403,-0.322623314254574
"Product355",-8.08714749072901,0.637413381481078,-2.33848279311493,0.0330916248729359
"Product356",3.00566214771721,0.991165354407943,0.39536125762516,0.683725631240512
"Product357",9.86248001620048,-2.84789217367971,1.14128246330355,-0.690255416239794
