"Product","PPC","Display","Budget","Competitor"
"Product35",-4.369515254227,-2.43551027836439,-0.429840224836542,-0.502410925909775
"Product36",-2.59315362671702,-1.09656390917083,-1.37204737515943,0.938849498166192
"Product37",-3.52159667228019,1.03120073722747,-2.51388573701612,0.36129210579808
"Product38",-2.30997779709585,0.236507264512707,-1.1056766693249,1.99728360544914
"Product39",1.07849674037945,0.128908730555514,0.423804692069515,-1.31010083410132
"Product40",-1.23110396107042,1.18867499391454,-1.56485967811482,-0.493232723648658
"Product41",4.03693744413647,0.672364170668256,0.947043549283878,0.208551882882346
"Product42",-3.45540325695638,-0.231073731986715,-1.20419860166125,0.284498500420943
"Product43",-0.69438157779889,-0.703420937709504,0.854900306568805,1.08579267307773
"Product44",-0.949108800487756,-0.350833815511031,-0.166330776021449,-1.37024833119193
"Product45",0.915777633616955,1.92063281913458,0.230749123704153,-0.34186938035644
"Product46",-2.64603897566287,-0.0235245427701137,-0.591996529546779,0.071041178384512
"Product47",-3.8832967659397,-1.70220181988803,0.00410943256489564,0.360443229156001
"Product48",0.191576647558534,0.649874530204392,1.13562105956337,-1.11096941209541
"Product49",-1.25028204843629,-1.27063355795133,-1.37130713941961,1.11983080954922
"Product50",-0.497641943181453,-1.27791884088877,0.610226205548825,-1.43877843283998
"Product51",-1.94528698888123,-1.02047211238438,0.0354748392301509,-0.0141679591811529
"Product52",-2.12978261314903,-1.00318392819362,-0.654529678328193,2.18987377552698
"Product53",-3.70505072112517,-0.839159560052674,-1.24743222987992,0.649672190887668
"Product54",-1.85364153801779,-0.701493970439364,-0.947111178899485,-1.35638413327099
"Product55",-0.211562189145311,-0.0706598605028543,1.06376063776539,1.34890804704955
"Product56",-0.5930986600237,-2.37850684476436,0.688474532626473,2.07108898396824
"Product57",2.80328422366999,1.71608239759367,0.0138672231144436,0.775071041817024
"Product58",0.0858859239453384,0.911956921794334,-0.90507855267215,0.229923280888498
"Product59",2.71983887752463,1.02710245034962,0.575521497506862,-0.357298588816776
"Product60",-3.95952262369762,-2.26031530136771,-0.429734784770931,-0.937064201102641
"Product61",1.21523033346355,2.27878869969497,-0.00561060708926577,-1.13090196910213
"Product62",3.756041694336,-1.38820632042926,0.994982834827757,-0.203383016986829
"Product63",0.0405316982814708,0.914462969618966,0.0199363752758183,-1.6231861229647
"Product64",-1.88782722782351,-1.28228624380536,-0.591891297531055,-1.04375351161231
"Product65",-0.60172083073928,-0.735685984198586,0.541321999474956,0.434865009096902
"Product66",3.5549075962816,1.00959536039433,0.765224113590259,-0.115918402064513
"Product67",1.20226752057119,2.10234657229054,0.645807078934594,-0.197050448951146
"Product68",2.43294316649257,1.62173510313067,-0.272799805944103,0.471152539913403
"Product69",2.46102396258769,0.0695403704242157,0.81926202265085,-1.06788504770356
"Product70",-0.916927082085551,-1.44893818733561,0.697935149113943,-0.65171295776816
"Product71",2.30986878253877,0.824706379982782,0.744393570134256,0.133320020355251
"Product72",-3.58321849316197,-1.6890413890937,-2.66257912507039,0.500446297724741
"Product73",-1.2015320684465,-2.04893987516788,1.27522032727553,-1.1905296307563
"Product74",1.55981808700547,-0.563392792378958,1.06369550223938,1.37581924192704
"Product75",3.90050272259107,-0.97825133376774,1.04412851346913,-0.0801024084736109
"Product76",-0.103065324538555,0.00595035690455678,-1.79501723021393,0.261224627276322
"Product77",-2.99980421840607,-1.71416899283211,-0.212145040473866,-0.583309541117663
"Product78",-1.44966953759384,-0.760218220289189,-0.6315875271056,0.154447715562682
"Product79",0.847713737140712,-0.304595925403946,0.618946031208837,1.22252727119457
"Product80",-0.0974670048420933,0.670998977037786,1.21442601080538,-0.0413205994135006
"Product81",-0.348742392212527,0.699932774870801,-0.768560020187683,-0.371229352407528
"Product82",0.571394729615265,-0.647006822831027,-0.254282568157247,0.290141010351237
"Product83",-1.61279784874302,1.37414486628984,0.1947975973544,0.482001352670889
"Product84",1.5068551957052,-0.254249903373219,1.77828593369434,-0.0830422364429056
"Product85",0.371598919048793,-0.952950447841059,0.214551447281459,-0.674431714225138
"Product86",-1.59062265429202,0.185103841076691,-3.17311257093436,-0.0956454342070016
"Product87",1.33659394361879,-0.491661017789404,1.02228970658855,0.978525839944515
"Product88",-1.2307640985961,0.240179220350403,-0.324432299366353,3.44959200874705
"Product89",0.11482159027685,-0.640454938403609,-0.270733629746032,-2.31206838722753
"Product90",-2.02208438114859,-0.364859855692102,-0.20769467936881,0.860456101920948
"Product91",-1.00575279705484,0.961392265417747,-0.730383805895251,1.77858717998172
"Product92",1.04826940518015,0.00788265333544401,0.649582104965229,-0.877627886512942
"Product93",2.58463854770915,-0.0901476655634075,0.283734939367461,-1.12028931490101
"Product94",-0.270604300715123,-0.0251267963719982,-0.20780977706479,0.286698805130457
"Product95",1.74339931782935,1.3165581131583,1.43913280194011,-0.109645232855635
"Product96",3.08637558469369,-1.6951009572738,2.05277745031776,0.310314597507188
"Product97",-3.61759626411125,-1.19058296138291,-1.44527627482356,-0.666641529691747
"Product98",0.644146908615104,1.45289269481339,-1.07030578964951,0.676407971125299
"Product99",1.23521225531786,-1.39615187540139,0.655310304356093,0.79498317038812
"Product100",2.29903713851038,1.32544859607155,-1.34408998482115,0.674440260836042
"Product101",0.985220823658557,-1.02210754981477,-0.0357625503146098,1.00687730394981
"Product102",-0.769481843546141,-0.996961234078619,1.43652875602033,3.52823124360429
"Product103",0.600983256836957,-0.576775041512447,-0.841078663083174,-0.132291492669116
"Product104",-1.28552895622405,0.599473299210831,-0.834407445376143,1.35633092879869
"Product105",-0.35352313803344,1.86209420871245,-1.2295093181853,0.79150343973282
"Product106",-0.902696858159897,-0.336048274919055,-2.67474401445786,-0.360149007085545
"Product107",-0.0789283834045612,-1.23094110882137,0.29202779296171,0.163905320474698
"Product108",1.67378846036189,1.32248309240756,0.737788009630394,-1.20436136684027
"Product109",-0.0727093320529281,-1.19602429183446,-0.0935968551628587,0.365777620278542
"Product110",0.495486645355508,-0.111998549548037,-1.08278624139161,-0.843703974263123
"Product111",-1.6288377164598,0.114732117223924,-0.350217243594096,0.401355045214597
"Product112",0.295581892317708,-0.265466130555653,1.76587398403591,1.27115721470735
"Product113",-4.20884528077182,0.568862175816017,0.151033156664233,0.538144044338888
"Product114",2.30937858511041,0.0877698133304872,-0.882913574060474,-0.250597070387776
"Product115",-0.72120127787435,-1.39804803782513,0.268311837424284,0.874359634356246
"Product116",1.09170427886599,0.341251569185375,-0.704605876117548,0.0387339130753656
"Product117",-3.12149655453626,-0.718326562332595,-0.386622655589304,-0.747847017981061
"Product118",1.27234545257872,0.406170327645474,-0.265454666643299,2.50529691516182
"Product119",0.796140318131845,-1.31400266334621,1.07226801003164,-0.933817668324184
"Product120",0.841514917950762,-0.541974279593018,0.877948733941496,0.966375154896043
"Product121",0.29935882977108,-1.63300008720662,-0.219005510562477,-0.164184366924562
"Product122",-1.26320801408044,0.0447947835980982,0.0474272034148008,0.229810123572835
"Product123",3.82647854275959,-0.475250854983934,1.75419381551398,1.21867782631944
"Product124",2.04635664121217,-0.499367339397018,-0.721159834001421,-0.540357680021205
"Product125",1.13488782319634,-0.478068902379334,-1.16763625443118,0.644319547817569
"Product126",0.817323577547532,0.317833103910367,1.29783876267859,-0.111689981952173
"Product127",-0.75189795339919,1.45133308928149,-0.035643057949969,-1.50538511262525
"Product128",-1.84501436375908,0.398242096951206,0.739864092993695,1.1212389071271
"Product129",-2.37754602901051,-0.114549041065018,-0.342884425808813,-0.00897944845794992
"Product130",-0.154016664166449,-1.45302320697983,0.742796883705826,-1.3743182600275
"Product131",0.527639148010092,-0.00471142756373218,-0.923281580830025,-0.652934341031281
"Product132",0.302563373147295,0.361244102382298,1.15100559251732,1.68264794075941
"Product133",-3.15175550504142,0.203002099860589,-0.945717091288468,-0.1359517885177
"Product134",0.647825518738601,-3.01201731027563,-0.122466438679561,-0.879342050697219
"Product135",-2.58961205861032,-0.946912416984871,0.456322306774655,1.94825445581838
"Product136",0.00606534638482144,-0.0327643374745092,0.885002087927261,0.238960755756664
"Product137",-1.24915714900547,0.0682189587245735,-0.988974677685326,-0.313069713995871
"Product138",-3.65149587582895,-0.887924746161663,-1.77510643268299,1.2519038924375
"Product139",0.42953410336582,-1.17524650850817,1.05943557434059,-1.37713096957489
"Product140",1.10109662596928,2.63535197935511,0.278933900449403,0.0269778613803824
"Product141",-0.992151827632118,0.845126786241975,-0.906476915504804,0.108181502638172
"Product142",1.82492988884652,-0.448327990434161,-1.0893423358709,-0.0115421249704836
"Product143",2.51717580881123,0.838291508558599,-0.118594854863737,-0.0886371363436539
"Product144",-1.12299001844479,-1.11974062060213,-0.704058114630601,-0.514151262333859
"Product145",1.22349922088295,-0.404581414575309,0.625366596701802,-0.43647864975641
"Product146",1.65884790680142,-0.141594890379733,1.87355456623204,0.385416036560472
"Product147",1.26878506639968,-0.257467179870241,0.279329094299614,1.06289554255867
"Product148",-2.19504918577172,-3.47145390542735,-1.20931545141494,0.201978305654496
"Product149",2.07508678292162,-0.203620142642349,0.705288397941884,-1.75150606283198
"Product150",1.55824413892126,-1.21354322813559,1.73808307973998,-0.919438684827077
"Product151",-0.736301148061966,0.269102043472491,-1.52430230867046,-0.666789521632959
"Product152",1.66531838699284,-0.679412375321414,2.38866949256678,-0.6017765467592
"Product153",4.37407068883581,0.688993284263504,-0.619246518735273,-0.311489040810964
"Product154",0.0270285008215624,-0.48916441591145,-0.168006834365575,-0.586298887516675
"Product155",-1.57350617832381,-1.79450169897373,-0.497283495569306,-0.237350085353968
"Product156",0.52858312233131,-0.026879109733229,-0.880682924138895,-0.688425399618352
"Product157",-1.84673996601512,-0.494603709572206,-1.48027621077085,0.597155339025119
"Product158",-1.28228315678892,0.553007272353327,0.369491820919556,-0.866066693429854
"Product159",-0.983607492025197,-0.48131190918002,-0.358918433377137,0.616592367613024
"Product160",0.0837072495635919,1.04663215515374,0.51500189136121,-0.708427490262879
"Product161",-1.75840071384674,0.0701296940986575,0.0195498291230453,0.344077086226961
"Product162",-1.23272577945079,-0.390957269846372,-0.779878397130819,-0.595904403246972
"Product163",-0.461052840956303,-1.34357743022813,0.590144930546956,0.774348358448567
"Product164",0.332998182458515,0.716954492592139,-0.649855980740093,-1.57696030977138
"Product165",-0.0743539339518527,-1.17612176836223,0.499176463943094,0.282801659198445
"Product166",-0.790834610452741,-1.06968521877863,-0.734479316870637,0.325247646757938
"Product167",1.33162324973569,-0.653344347846145,1.90710991599104,-0.130221089402931
"Product168",1.38082774693831,1.13676904977884,1.93082383713448,0.0777199635853654
"Product169",-1.30880639829014,0.530183668799865,-0.571001045917729,0.494107412653448
"Product170",3.3147550462365,-2.14379037794286,1.79443818834485,-1.37578983078878
"Product171",3.38578242310029,0.20586824688288,1.39549304258564,0.911202245278522
"Product172",-0.753736404270274,-1.04593032106723,-0.231736054205081,-0.86995512041894
"Product173",-0.114715911719823,-0.306682359337895,1.49611505227959,-2.02833532648369
"Product174",-1.74576741700872,2.53602520889618,0.0665265607765551,1.26620439101698
"Product175",2.01524088661062,0.456589104648125,-0.197114012729331,0.981863429765111
"Product176",-1.44763883026201,1.4617815772219,-0.3197425300086,0.882687521389352
"Product177",-1.43627275764777,-0.0335915284828375,0.585956954183871,0.072806191540359
"Product178",4.3799220102471,-0.954663090446871,2.77954939112964,-1.62152425439939
"Product179",-1.37188807339532,-1.63217894274535,-0.272561304659452,1.21305171151279
"Product180",0.0440328121347915,-1.59856524067469,0.100543799078595,0.315077290179136
"Product181",-2.50520161068094,0.527940765467022,0.242447468329886,0.280687414152356
"Product182",1.44325921430803,0.632298500244281,0.745256186259639,-0.529205052369932
"Product183",1.1371584710669,-1.44101644484083,-0.314581958763164,0.414819693093341
"Product184",1.73338331719844,1.79427029569465,-0.680049796877406,-1.03943897418905
"Product185",1.53124473345847,-1.10619584996129,1.09792333859142,-0.863743062917217
"Product186",2.88788337041125,-1.03292159731869,1.46503924729653,-0.237139475916855
"Product187",4.44982694500932,1.1738039962283,0.801296552107321,-1.34992467298853
"Product188",-2.86645688516206,-1.03376620753195,-1.2971237256851,-1.78629944332012
"Product189",0.923633667041716,-0.282919171403099,-0.273502526220377,-1.80206817715555
"Product190",0.498412891979974,0.430808572969592,-0.569156214203086,-1.27035913573889
"Product191",0.839012764288076,0.801884787147217,0.527343216612106,-0.228355052565408
"Product192",-4.13977017091275,-0.561637646995264,-1.04685710902264,0.123418646102091
"Product193",-1.08540414484347,-0.549753451097511,-0.0850172002771111,-0.104327306496166
"Product194",-0.000115091768150333,-0.178025861451475,0.653894762118504,-1.76007574912236
"Product195",3.02519467334106,0.739987315057532,1.59944715704634,-1.25293167570893
"Product196",-0.278624928405612,0.620383490314131,0.217944860065291,1.26511915452402
"Product197",1.6267530846224,0.300486485862253,0.00822604037553909,-0.687519264633198
"Product198",-1.32406255776846,1.00914781456318,0.050488677092424,-0.583318074498063
"Product199",-1.31145398200572,-0.416366709468696,-0.370793705739249,1.09539531044846
"Product200",-2.74430354191783,0.336772681137205,-1.28759246356874,-2.16350137489496
"Product201",1.71973924030157,0.503255262642386,1.77702283341054,0.119839276965347
"Product202",2.39465641354571,-0.416534076103176,0.0714269873696751,0.324319605366222
"Product203",-1.31384540940349,-1.2536338283616,-0.86251690986146,-1.02792434599151
"Product204",2.83893398098088,-0.63244027690209,0.887175263118303,-0.259977583360282
"Product205",-0.456859757452748,0.320723894537141,-0.972386937369964,1.22279620840734
"Product206",2.69052856552288,0.524392822202793,0.842285563776684,-1.3061424311625
"Product207",1.40542130875248,-0.607386624030459,-1.23963798631407,-0.0525191647938226
"Product208",1.86249515445182,-0.224419672957359,2.02344323066619,0.253038733530612
"Product209",-0.120319447940465,-0.940112522666415,-0.766861709355805,-2.37953926671451
"Product210",-2.32102018980227,0.547927062068924,-1.06654353168518,0.234219344067386
"Product211",1.96972272029667,-0.368064973461621,1.44489009653269,1.40209047713806
"Product212",1.11354391129552,0.298374252165491,0.553137081762769,-0.277643372199642
"Product213",1.83427669408442,0.50225048967702,-0.603222167331857,-1.09718904938562
"Product214",-1.27503318098498,1.17413754719563,-0.227093057766356,-0.138016787035733
"Product215",-1.69259855304373,-1.169749197627,-0.620938134451907,0.428190244277304
"Product216",1.5710776510888,0.540617733195038,1.57849056151362,-0.591056186261646
"Product217",0.312336278522163,0.386938922078576,0.743448770255298,2.42984565363703
"Product218",0.0719165048799403,1.25345167264764,-0.638811387044539,-0.642515053582158
"Product219",-1.31152662937925,0.0814778191072383,-0.919804198552676,1.17904488890711
"Product220",-0.416433472584048,-1.06990988203343,-0.537517532770106,-1.68084272682818
"Product221",1.79125378204771,-1.36973162418268,0.613557475223701,-0.434340062191314
"Product222",1.14733646522594,0.90156766548339,0.866428141898087,0.767830089381938
"Product223",3.77162145402898,-0.704046805658989,2.21234364937879,1.22646984758517
"Product224",0.944997251135991,-0.877994267693951,0.384001863335315,1.16236490329848
"Product225",-0.106138780637385,1.47795296899754,0.547979756890636,0.530147478341477
"Product226",0.179598469495562,2.75526057224413,-0.913166514563949,-1.00312935130411
"Product227",6.37677597456768,1.59769154099552,1.0646784587435,0.945990670452552
"Product228",-0.545264044298687,-2.11966795569694,-0.833349578892185,-2.83744116099429
"Product229",-1.04895270093565,-0.15535948255756,0.0684623861814666,-0.322824580938839
"Product230",0.776239858163807,-0.288239528970444,-0.324733494765007,-1.16916449379074
"Product231",-0.48548436905266,0.0331984394696747,-0.935731276554945,0.366738675500931
"Product232",-0.0186402391452338,0.498636233182003,-1.93132895575119,0.16713961236403
"Product233",-1.22348806516792,-0.00014818689772985,0.0400992790509813,-1.36403474967337
"Product234",1.3313998870734,0.327059262781088,1.87746143106703,-0.974233702560968
"Product235",-0.913372191227061,0.0411063175071076,-1.42846700754257,1.2595806963344
"Product236",-2.15555228534202,0.539835923217783,-0.298276492741503,0.0825679147424461
"Product237",-3.34837237545654,-0.354644247481617,0.377594105139384,2.04072068403407
"Product238",-0.913078930475199,0.463864484618907,0.155658885583367,0.889488677420851
"Product239",0.309222731102056,-1.67047800241514,1.36673379729947,1.08254692826352
"Product240",-0.381890258015128,-1.2608289817318,-0.385947991720398,-0.397029598636939
"Product241",-1.56232806575169,1.07279754136539,-0.529581805152155,0.514783141463748
"Product242",1.12823517568096,-0.745764336115132,1.15362391447749,0.668143090226274
"Product243",-1.79257627837536,-0.296693954095983,-0.314576970331542,-0.449434091289371
"Product244",2.02663549249626,-0.157937721463509,1.70652253239233,0.524865628312663
"Product245",0.00193897710445088,-0.588797757783735,-1.84376196120122,-1.15647459216889
"Product246",-1.15267570570278,-0.613358119497533,-0.674139125272219,0.261210492695964
"Product247",0.645148798877231,-0.449317657726061,-0.598608948222124,1.27528698837629
"Product248",0.363306596972068,-1.95518436578049,0.554578785969407,-1.72582684492248
"Product249",-2.93159887588947,-2.08506561616043,-1.39067247149807,0.0120554967280722
"Product250",0.681068465931914,-0.0851259405083425,-0.18814376675969,0.565613398053457
"Product251",-0.0460091233138108,-0.608372199007044,-0.545070493475683,-0.290408455985656
"Product252",2.01303834800049,-2.2619114647938,0.665203255844235,-2.46485850660344
"Product253",0.0521437528288418,-0.0514692246689273,-1.31291347065446,-0.751235179973137
"Product254",1.42746034540249,0.0917116318926874,0.492077393204951,-0.272987850638777
"Product255",-1.14083156213277,-0.694168301540818,1.3181766441434,-0.17142910798519
"Product256",-0.0122462650933023,-0.332809234508102,-0.0732263334548895,-0.409985255584707
"Product257",2.91985669123146,-0.0751099215843712,1.0240810548061,0.495282160053552
"Product258",-1.00916567823844,1.75367517757358,0.264258950162631,-0.342856759709137
"Product259",-0.345582313266934,0.242360741315536,-1.53723838836192,-0.23308198540938
"Product260",0.919233644287873,-0.411637176783637,-0.0054697027700304,-0.767311795854354
"Product261",1.15655545584593,-1.17301167128561,0.964971617568477,-1.8970958069978
"Product262",-0.170419772604775,-0.505734742757796,1.24033194950413,1.98431046133486
"Product263",1.99471751974803,0.400831454046241,-0.0476949673703279,0.228991644163665
"Product264",-2.79983013761055,1.63440762264076,-2.40199548995959,-0.284685054848537
"Product265",0.864241650848295,0.31676540996921,1.32370167603579,0.0474704370808441
"Product266",-3.40506428467295,-2.06353861624031,0.296286070729741,0.232395004319353
"Product267",-0.367128596032144,0.119211624327257,0.731105145001772,-0.68464254804665
"Product268",-2.17669647400395,-0.73240682242573,0.222543999629725,0.77390265729988
"Product269",-0.619671541665479,-1.55400313790085,1.47791364089635,1.06479336449579
"Product270",1.10031228612563,-0.314017567883734,-0.315674156318434,0.931639606280804
"Product271",-0.677331234303358,-1.11560246495155,0.0690457185091488,1.15372802742695
"Product272",3.21933988574943,0.246266675119401,0.999626478573047,-0.73514983941069
"Product273",-0.344006422100914,-0.829043715226961,-0.793214612922457,0.149327818427255
"Product274",1.64617322724223,-0.20247533651632,0.70328101648067,-1.25986579457489
"Product275",2.68638902182699,1.11178836849993,-0.409412211015159,-0.446444365664667
"Product276",0.806720833477777,2.07815674234419,-0.442058173145933,0.311736295608828
"Product277",2.0907942925545,0.333117049159355,0.110222401577076,1.07393921939705
"Product278",1.47283638180598,0.436343512360044,0.370078638587743,0.201392870574409
"Product279",0.685904230147575,0.712414944338398,0.890460862312484,1.88428743315566
"Product280",2.98366748860419,-0.835386980937118,3.15234368304215,-0.25790708748168
"Product281",-0.975672883919542,-0.647242124162626,0.202922095087682,1.01757563805217
"Product282",-1.61980249891409,-1.29501913816891,-1.03831064059578,-1.29040156245857
"Product283",-2.86422119263206,-1.55774815886611,-1.67817311794656,0.313908953817815
"Product284",2.3297131824405,1.26589036469283,0.0616939915922575,1.63909173089364
"Product285",-1.84383088739037,-0.0840982905088636,-0.732928971920717,0.0283823675731395
"Product286",2.39903094529374,1.79286449009932,0.738680001552404,0.293007967251983
"Product287",0.217693279559941,-0.110008288075038,0.413623011671313,0.804918561485346
"Product288",-0.692046828419384,-0.361151874971327,-0.255610876741701,1.57366716133868
"Product289",-4.9851800696133,-0.02913554125002,-2.34303160822768,-0.162503662335402
"Product290",0.253475090781132,0.793604023508484,0.923146391782092,-0.270703892912747
"Product291",1.58396150322389,-0.167949996273786,-0.218115732617204,1.39319976253888
"Product292",1.26193141689379,0.414344086360848,1.61107556565002,-0.42886338533734
"Product293",-1.59092830191394,-0.135647395354592,-1.22142799227117,1.20229001947038
"Product294",-0.426045165374436,0.595445271029418,1.14649215681814,0.24542140954928
"Product295",1.00061095565126,-0.518631956655633,0.258928624779557,0.0597298388479061
"Product296",2.68953270318848,-0.905370226921794,-0.151152821289381,-1.38365255496099
"Product297",-1.08611556501493,0.33138166129054,-0.12981954249404,1.83033148532879
"Product298",-0.0420706222381285,0.844234228267168,-0.443232940871888,0.402330412533128
"Product299",0.0545219293243571,-1.16023283067407,-0.489568866093566,-0.615978644071354
"Product300",-0.0337142273971031,0.400450621522411,-0.0898059584227891,1.70637574283743
"Product301",-1.77459158822367,0.811670809822902,-1.23454134308506,0.436998947794909
"Product302",-0.401067372771043,0.194169416242745,-1.07318198786776,-1.84459790568727
"Product303",-0.235116929429389,0.956646597423818,-0.194487150738554,-0.425077323331098
"Product304",0.545825602607536,0.521746249447745,-1.2131089322282,-0.213205912617512
"Product305",-0.420673324689733,0.542414323915504,-0.97438007042357,-0.37352391893369
"Product306",0.665868119416823,1.97220084154699,-0.414653857971076,-0.276891522460113
"Product307",-1.31777668725245,2.07591953463773,0.57209524550468,0.774736760615599
"Product308",2.33529353946145,-0.574600484736708,1.86198137471759,-0.665203145370615
"Product309",-0.317639931905383,0.916578361519207,1.05291887918527,0.118189234606222
"Product310",0.822090417648913,0.232099254800541,-0.462531643814126,-0.314203836227225
"Product311",2.50064524031934,-1.71685351477288,2.17465635156445,0.314427442991225
"Product312",1.27197397689796,0.285250115748489,0.313563568522873,-1.51794018111362
"Product313",0.643861668232151,1.34431326536706,-0.0187834707099424,0.371181615926357
"Product314",1.20137206975296,0.919103871069558,2.80719131589614,-1.8714292560755
"Product315",0.18290612443759,1.56517153018398,0.650125121803375,1.94427343586578
"Product316",3.08087488252974,-0.49649923941258,2.14671716794792,1.58969344143139
"Product317",0.424784248721388,0.714135885819845,-0.241439794578302,0.0567902347460843
"Product318",5.11426118211412,0.407705437680103,1.65048061053825,-0.514028090199597
"Product319",-1.79833404048067,-1.31000589277762,0.434215395687321,1.35570727864874
"Product320",-0.799582461596857,-0.36750403791178,0.260121781367746,-0.413307621252516
"Product321",0.466525957697423,-0.994619618342387,1.14455856276684,0.50427017479353
"Product322",0.0108589790015655,-0.659749545757098,0.824655719584848,2.21856128911559
"Product323",-1.04687183510115,0.0849527267752228,-0.920235843267122,0.304686070597925
"Product324",-4.1845500369747,0.10525530013331,-0.743466864819804,0.112809466904755
"Product325",-0.710332736645611,-1.29990148748686,1.02358105373974,-0.558107907009539
"Product326",1.13369564316089,1.96972936963118,0.108473257810108,0.907623320733977
"Product327",1.82448172812761,1.24637119322207,0.371389363835668,-2.15058774967905
"Product328",-0.262709960370269,0.44964883221721,-0.0537514313063929,-0.209214777884707
"Product329",2.59775624559474,0.256585321422479,1.49701329440329,-0.951371256111745
"Product330",0.170647291939659,-0.428678584732953,1.34839446843847,-0.217791024086354
"Product331",1.37447033847127,2.31140129356313,-0.67255777791538,1.28539630889223
"Product332",0.77901707695635,0.824064614362668,1.32399668842495,-0.729521400331061
"Product333",-1.47685689941597,-0.230936891816789,0.56415631678615,-0.815438340944387
"Product334",0.853016347482271,0.847819446616619,-1.25688556820986,-0.793008464675072
"Product335",0.367746766940157,0.0817122074308286,-0.666674614098794,1.994706719767
"Product336",-1.34699068504061,0.0652705666063828,-1.91123188442043,1.49232619766448
"Product337",0.87387448961498,0.245384586704179,1.91302367923876,1.13600731566786
"Product338",1.05229587921046,-1.68127647718427,0.389230388616767,-0.282280257298404
"Product339",1.2452549542994,0.0665090278183481,-0.160653256586565,-0.205861527508228
"Product340",-0.000907542703560749,-0.878784117034913,1.80394959692376,2.18708191256099
"Product341",-2.21892998653263,-0.612902587653638,-1.01529472488327,1.6734405153193
"Product342",1.8833079315218,-0.80807247773464,0.988148004005794,-0.0411692792849736
"Product343",1.54289237928272,0.66674709780375,0.154648306252307,-0.00339228032993468
"Product344",2.52854085057412,-0.93396148830392,0.994441523961221,0.964050363055543
"Product345",2.1237827541451,1.86933026044399,0.121566758449018,0.96176275440498
"Product346",-0.241446614837001,-0.729494306017601,-0.906659112465665,0.387433441385687
"Product347",-0.249123447975938,0.211291284454341,0.925844047437898,0.590569254084729
"Product348",-3.09860175287449,-0.308120832606053,0.571737872827745,0.299262910243147
"Product349",-1.26839199769316,-1.15702907502537,-1.02829991302676,1.50208059864949
"Product350",0.262636687879566,1.00548607078094,1.56209786958205,-0.0396185621595804
"Product351",-4.61010069437446,-0.625042508840114,-2.32837022253659,0.579350140492653
"Product352",2.25401733436881,0.749856694369618,1.34016426362247,0.239985636448927
"Product353",-1.71894018239393,-1.55816523301195,-1.8963335656085,-0.716079649486307
"Product354",-1.02720559307961,0.380355154848824,-1.20220475148077,1.07453492955315
"Product355",-2.76607299915579,-1.2534533711363,1.06170515095559,-2.16096894622557
